Cust_ID,Target,Age,Gender,Balance,Occupation,No_OF_CR_TXNS,SCR,Holding_Period
C8967,0,47,F,164928.76,SENP,13,282,13
C8968,0,30,F,55201.97,PROF,17,422,12
C8969,0,45,F,289162.86,PROF,20,490,4
C897,0,31,M,218269.3,SAL,16,779,18
C8970,0,45,F,34850.17,PROF,20,538,12
C8971,0,33,F,429911.85,PROF,15,717,2
C8972,0,54,F,292421.16,PROF,6,447,6
C8973,0,49,F,86149.63,SENP,6,528,15
C8974,0,38,F,17252.57,SENP,0,651,2
C8975,0,26,F,19661.84,PROF,16,641,3
C8976,0,26,F,456195.98,PROF,15,624,28
C8977,0,28,F,41300.92,PROF,2,987,12
C8978,0,54,F,19077.27,SAL,20,388,26
C8979,0,41,F,588271.7,PROF,6,684,21
C898,0,29,M,3463.01,SAL,48,411,23
C8980,0,46,F,371485.49,PROF,9,770,23
C8981,0,22,F,301157.49,SENP,7,182,12
C8982,0,28,F,720377.98,SENP,0,778,8
C8983,0,24,F,687910.49,SENP,7,318,23
C8984,0,55,F,34783.77,PROF,10,237,6
C8985,0,50,F,494094.88,SENP,14,624,26
C8986,0,48,F,156160.45,SENP,5,520,5
C8987,0,51,F,450023.96,SENP,14,644,2
C8988,0,31,F,227199.9,PROF,3,276,22
C8989,0,33,F,222996.65,SAL,6,392,16
C899,0,37,M,13096.31,SAL,8,530,27
C8990,0,26,F,27557.69,PROF,13,678,9
C8991,0,26,F,314030.65,SAL,0,118,17
C8992,0,36,F,23176.81,PROF,8,586,9
C8993,0,40,F,14505.82,PROF,3,319,2
C8994,0,41,F,29299.18,SENP,11,734,14
C8995,0,30,F,74518.53,PROF,20,590,17
C8996,0,55,F,181333.3,PROF,18,368,5
C8997,0,27,F,53791.1,PROF,0,616,14
C8998,0,29,F,160110.02,PROF,14,590,16
C8999,0,53,F,68784.59,PROF,7,765,26
C9,1,43,M,70759.97,PROF,15,884,6
C90,0,38,F,4820.78,SAL,34,109,12
C900,0,52,M,161937,SENP,25,627,29
C9000,0,30,F,458900.59,PROF,10,965,8
C9001,0,36,F,317064.53,PROF,13,451,2
C9002,0,26,F,37286.04,SENP,16,505,18
C9003,0,25,F,497758.54,SENP,17,776,9
C9004,0,24,F,483154.86,SENP,16,694,14
C9005,0,39,F,160607.39,PROF,16,994,17
C9006,0,33,F,503880.87,PROF,9,949,10
C9007,0,50,F,22958.54,SENP,14,276,14
C9008,0,41,F,184177.84,SENP,18,497,21
C9009,0,23,F,612542.56,PROF,10,620,31
C901,0,48,M,4795.68,PROF,43,518,13
C9010,0,47,F,213245.09,PROF,15,396,10
C9011,0,52,F,777056.02,PROF,0,650,5
C9012,0,41,F,44629.48,SENP,4,899,23
C9013,0,40,F,164824.69,SELF-EMP,18,718,26
C9014,0,52,F,16638.79,SELF-EMP,13,603,8
C9015,1,45,F,405764.22,PROF,2,647,1
C9016,0,29,F,190941.47,PROF,8,253,23
C9017,1,45,F,480736.69,SENP,8,470,1
C9018,0,48,F,44231.1,PROF,15,284,3
C9019,1,45,F,551893.41,SELF-EMP,10,306,1
C902,0,47,M,3452.84,SAL,43,339,2
C9020,0,40,F,416108.05,PROF,5,257,26
C9021,0,31,F,8338.14,SELF-EMP,18,605,17
C9022,0,36,F,581220.62,SENP,12,416,28
C9023,0,38,F,179655.45,SENP,13,991,5
C9024,0,48,F,8056.94,PROF,6,809,14
C9025,0,41,F,42118.92,SAL,11,476,30
C9026,0,34,F,153813.88,SAL,20,960,14
C9027,0,32,F,3405.38,SELF-EMP,9,255,5
C9028,0,39,F,43440.31,SENP,1,301,9
C9029,0,36,F,191868.79,SENP,8,210,21
C903,0,43,M,12409.08,PROF,30,957,14
C9030,0,48,F,166766.11,PROF,10,135,16
C9031,0,33,F,70172.64,PROF,5,320,31
C9032,0,55,F,500050.56,PROF,8,288,22
C9033,0,52,F,34487.56,SENP,2,139,17
C9034,0,55,F,34610.94,SAL,12,155,9
C9035,0,48,F,226107.83,PROF,13,488,25
C9036,0,24,F,437415.88,PROF,5,337,19
C9037,0,48,F,92568.88,SELF-EMP,19,617,11
C9038,0,55,F,433338.77,PROF,11,348,21
C9039,0,28,F,267575.42,SAL,4,291,11
C904,0,55,M,645672.61,PROF,19,999,30
C9040,0,46,F,267595.34,PROF,17,366,27
C9041,0,51,F,466171.72,SENP,14,436,20
C9042,0,51,F,412368.2,SENP,12,237,6
C9043,0,55,F,480657.91,SELF-EMP,0,826,21
C9044,0,39,F,326654.38,PROF,15,815,11
C9045,0,29,F,86714.44,PROF,13,486,9
C9046,0,51,F,627.4,PROF,7,895,15
C9047,0,39,F,116024.56,PROF,19,939,15
C9048,0,37,F,192927.85,PROF,11,812,2
C9049,0,36,F,55957.6,SENP,6,699,9
C905,0,50,M,33929.66,SAL,31,317,7
C9050,0,34,F,20276.9,SAL,2,359,4
C9051,0,47,F,175281.56,SAL,14,595,5
C9052,0,35,F,187052.73,PROF,9,885,17
C9053,0,55,F,83366.8,PROF,7,483,31
C9054,0,44,F,250241.44,PROF,14,391,6
C9055,0,40,F,576375.91,PROF,3,468,7
C9056,0,27,F,231723.05,PROF,4,618,6
C9057,0,39,F,492015.19,SENP,14,387,17
C9058,0,42,F,27598.85,PROF,17,209,11
C9059,0,28,F,19597.29,SENP,12,985,11
C906,0,25,M,93784.79,SAL,13,207,21
C9060,0,41,F,12304.27,SENP,8,795,11
C9061,0,40,F,137017.06,SENP,9,436,2
C9062,1,29,F,422704.27,PROF,0,846,1
C9063,0,42,F,65347.03,SAL,9,883,4
C9064,0,25,F,330380,PROF,15,833,9
C9065,0,33,F,78929.58,PROF,17,866,21
C9066,0,42,F,4690.41,SELF-EMP,15,469,23
C9067,0,55,F,13099.83,SENP,20,504,30
C9068,0,55,F,34595.63,SELF-EMP,1,439,15
C9069,0,43,F,276267.64,PROF,11,996,17
C907,0,35,M,14446.62,SAL,26,207,6
C9070,0,36,F,211212.18,SAL,10,506,20
C9071,0,50,F,117222.17,SENP,0,351,5
C9072,0,32,F,26760.5,PROF,10,346,2
C9073,0,35,F,124902.34,SENP,3,656,22
C9074,0,51,F,145580.91,SENP,20,472,30
C9075,0,26,F,185208.12,PROF,14,399,3
C9076,0,35,F,172458.58,PROF,6,970,29
C9077,0,45,F,106021.78,SENP,13,311,24
C9078,0,35,F,143966.86,SENP,3,611,5
C9079,0,39,F,370801.25,SENP,18,486,21
C908,0,51,M,18367.95,SAL,34,957,25
C9080,0,38,F,223105.5,SENP,18,565,22
C9081,0,41,F,166624.32,SENP,3,889,23
C9082,0,36,F,150324.34,SELF-EMP,2,937,2
C9083,0,46,F,6997.6,SELF-EMP,20,235,30
C9084,0,44,F,7711.21,SENP,8,317,30
C9085,0,52,F,116681.63,SENP,9,581,5
C9086,0,31,F,67550.43,SENP,7,469,11
C9087,0,32,F,141008.88,SAL,2,773,2
C9088,0,31,F,650413.69,PROF,0,540,16
C9089,1,34,F,32944.79,SAL,11,700,1
C909,0,28,M,4107.54,PROF,19,169,20
C9090,1,34,F,219443.25,PROF,17,840,1
C9091,0,33,F,7119.52,PROF,6,161,4
C9092,0,50,F,333088.6,PROF,2,634,8
C9093,0,53,F,195985.59,PROF,18,268,29
C9094,0,29,F,40742.22,PROF,15,120,21
C9095,0,33,F,107765.7,PROF,7,161,13
C9096,0,35,F,26300.73,PROF,17,836,15
C9097,0,55,F,286374.27,PROF,17,584,8
C9098,0,43,F,403609.66,SAL,0,276,30
C9099,0,54,F,66349.19,PROF,17,932,26
C91,0,38,F,41111.36,SAL,28,542,4
C910,0,34,M,1039.81,SAL,39,695,5
C9100,0,33,F,374258.41,SELF-EMP,18,779,31
C9101,0,29,F,385520.57,SENP,8,769,30
C9102,0,47,F,4005.85,PROF,0,206,26
C9103,0,47,F,111977.34,PROF,1,145,9
C9104,0,44,F,369287.48,PROF,6,289,5
C9105,0,53,F,539919.44,SENP,6,272,10
C9106,0,44,F,6364.03,PROF,8,445,2
C9107,0,37,F,15233.54,SAL,16,759,30
C9108,0,38,F,46812.38,SELF-EMP,12,560,22
C9109,0,35,F,272210.81,SAL,0,580,25
C911,1,43,M,45996.19,SENP,26,735,11
C9110,0,29,F,76862.28,SAL,8,168,3
C9111,0,30,F,295829.36,PROF,0,524,31
C9112,0,39,F,289711.52,SAL,15,562,28
C9113,0,39,F,73458.88,PROF,4,764,16
C9114,1,36,F,478279.7,SENP,0,918,1
C9115,0,27,F,184867.5,PROF,8,307,4
C9116,0,30,F,158679.76,PROF,18,506,28
C9117,0,30,F,140798.72,PROF,18,187,6
C9118,0,43,F,188863.96,SENP,4,109,13
C9119,0,53,F,198631.59,SENP,12,250,14
C912,0,49,M,4798.63,SAL,34,480,11
C9120,0,29,F,6336.53,PROF,14,674,15
C9121,0,30,F,9440.4,SAL,5,929,7
C9122,0,45,F,595481.37,PROF,7,423,17
C9123,1,33,F,192322.98,SENP,0,814,1
C9124,0,45,F,247789.14,PROF,1,219,7
C9125,0,38,F,507889.46,PROF,6,537,27
C9126,0,36,F,99191.26,PROF,13,476,16
C9127,0,32,F,26862.06,SENP,1,135,21
C9128,0,44,F,36958.33,SENP,13,351,19
C9129,0,34,F,89091.19,SENP,10,807,31
C913,0,43,M,32235.53,SENP,44,471,7
C9130,0,28,F,0,SENP,13,886,8
C9131,0,28,F,150132.54,SAL,20,284,9
C9132,0,35,F,28152.83,SENP,19,265,24
C9133,0,48,F,30086.94,SENP,9,632,27
C9134,0,46,F,800523.83,SENP,15,656,10
C9135,0,27,F,0,PROF,16,232,23
C9136,0,32,F,232023.78,PROF,5,596,16
C9137,0,48,F,42013.19,SAL,10,348,3
C9138,0,38,F,176949.65,SENP,17,686,26
C9139,0,51,F,190160.11,PROF,12,317,16
C914,0,45,M,9580.65,SENP,23,252,28
C9140,0,33,F,16877.58,SENP,7,687,5
C9141,0,51,F,491254.06,PROF,10,790,28
C9142,0,35,F,413847.45,SENP,3,791,9
C9143,0,28,F,231414.02,PROF,19,635,14
C9144,0,26,F,122760.37,PROF,6,821,28
C9145,0,55,F,385521.94,SAL,15,907,31
C9146,0,33,F,72925.26,SAL,15,469,22
C9147,0,31,F,42661.48,SENP,15,894,5
C9148,0,37,F,5180.77,PROF,16,567,20
C9149,0,39,F,100491.95,PROF,7,982,23
C915,0,27,M,250254.24,PROF,2,531,14
C9150,0,37,F,200780,PROF,14,294,15
C9151,0,31,F,886643.51,SENP,2,128,11
C9152,0,52,F,16108.54,PROF,17,645,10
C9153,0,52,F,471872.28,PROF,17,944,19
C9154,0,40,F,441978.49,PROF,20,159,7
C9155,0,28,F,226843.65,PROF,12,605,22
C9156,1,34,F,210177.85,SENP,18,821,1
C9157,0,29,F,33700.42,PROF,0,991,18
C9158,0,22,F,295685.32,PROF,0,914,24
C9159,0,31,F,17483.09,PROF,7,453,20
C916,0,50,M,92012.91,PROF,37,623,10
C9160,0,21,F,139572.05,SAL,8,522,22
C9161,0,55,F,77351.09,PROF,7,517,7
C9162,0,42,F,421304.14,SENP,14,299,8
C9163,0,34,F,396117.89,SENP,12,565,11
C9164,0,36,F,31158.34,SENP,5,236,10
C9165,0,41,F,78523.58,SAL,19,158,20
C9166,0,39,F,86621.5,PROF,17,914,2
C9167,0,45,F,17772.85,SENP,7,782,9
C9168,0,43,F,433358.61,SAL,2,806,8
C9169,0,43,F,38271.52,SENP,4,952,23
C917,1,42,M,144370.25,SENP,15,795,6
C9170,0,47,F,166510.08,SENP,8,437,6
C9171,0,31,F,99650.14,SENP,6,574,12
C9172,0,39,F,388547.73,SENP,9,886,4
C9173,0,41,F,528302.63,SENP,8,735,19
C9174,0,26,F,113092.86,SENP,11,288,27
C9175,0,40,F,876250.68,SENP,14,520,17
C9176,0,35,F,616344.31,SENP,15,984,25
C9177,0,32,F,211753.56,SENP,1,385,8
C9178,0,42,F,704644.69,SENP,4,411,11
C9179,0,33,F,241307.62,SAL,3,636,22
C918,1,33,M,183922.47,SELF-EMP,25,758,7
C9180,0,24,F,521385.58,SENP,3,224,19
C9181,0,21,F,150176.72,SENP,4,751,10
C9182,0,23,F,488524.15,SENP,2,839,12
C9183,0,22,F,112929.36,SENP,0,292,14
C9184,0,22,F,146991.48,SENP,3,298,18
C9185,0,21,F,83412.25,SENP,9,734,28
C9186,0,53,F,2328.05,SENP,12,985,15
C9187,0,46,F,39622.02,SENP,2,642,21
C9188,0,49,F,174103.27,SELF-EMP,19,761,12
C9189,0,47,F,97244.03,SENP,16,426,5
C919,1,39,M,6134.9,SENP,10,992,4
C9190,0,35,F,174229.71,SENP,13,691,3
C9191,0,28,F,18448.89,SENP,14,167,11
C9192,0,48,F,572353.08,SELF-EMP,7,158,31
C9193,0,46,F,66119.32,SENP,0,975,9
C9194,0,50,F,102361.29,SENP,17,192,20
C9195,0,27,F,58844.44,SENP,11,410,19
C9196,0,53,F,244445.58,SENP,9,475,22
C9197,0,54,F,26518,SELF-EMP,0,154,4
C9198,0,41,F,473609.15,SAL,12,504,13
C9199,0,30,F,583540.86,SENP,7,856,4
C92,0,53,F,44633.89,SAL,9,423,11
C920,1,33,M,8978.56,PROF,20,823,10
C9200,0,44,F,150236.73,SENP,19,351,5
C9201,0,45,F,6876.7,SELF-EMP,4,966,24
C9202,0,32,F,188853.81,SENP,12,644,3
C9203,0,23,F,113841.79,PROF,14,689,28
C9204,0,23,F,436595.11,SENP,8,210,7
C9205,0,49,F,140196.16,PROF,5,847,21
C9206,0,36,F,440662.13,SENP,20,637,25
C9207,0,40,F,409497.56,SELF-EMP,10,326,2
C9208,0,28,F,317493.68,SELF-EMP,16,164,12
C9209,0,46,F,18290.24,SENP,8,954,2
C921,0,50,M,692.93,SENP,24,281,25
C9210,0,33,F,125891.66,SENP,3,382,29
C9211,0,44,F,44674.91,SENP,17,533,14
C9212,0,54,F,15035.51,SENP,17,556,25
C9213,0,42,F,50853.74,SELF-EMP,3,706,16
C9214,0,30,F,330439.52,SELF-EMP,6,855,27
C9215,0,22,F,21157.67,SENP,4,423,18
C9216,0,45,F,408045.39,SENP,18,597,6
C9217,0,47,F,427671.88,SELF-EMP,5,638,14
C9218,0,31,F,3876.45,SELF-EMP,0,392,14
C9219,0,41,F,88990.77,SELF-EMP,10,799,11
C922,0,52,M,6132.77,SAL,0,872,5
C9220,0,47,F,397877.39,SELF-EMP,11,975,30
C9221,0,28,F,7214.48,SAL,7,333,10
C9222,0,52,F,22323.14,SENP,1,795,14
C9223,0,34,F,131416.25,SAL,7,119,31
C9224,0,28,F,414852.22,SAL,15,715,2
C9225,0,49,F,250321.92,SENP,14,511,5
C9226,0,23,F,406094,SELF-EMP,4,714,31
C9227,0,44,F,125075.03,SENP,6,719,27
C9228,1,31,F,18630.39,PROF,16,716,1
C9229,0,35,F,49742.6,SAL,9,794,14
C923,0,51,M,72272.9,SENP,35,376,9
C9230,0,45,F,639445.84,SENP,14,681,3
C9231,0,45,F,52771.42,SENP,6,436,29
C9232,0,43,F,22653.65,SENP,3,679,14
C9233,0,55,F,456400.72,SENP,19,323,18
C9234,0,31,F,10343.05,SELF-EMP,14,764,29
C9235,0,31,F,20285.54,SENP,0,587,31
C9236,0,22,F,189821.61,SENP,9,248,17
C9237,0,38,F,4297.34,SELF-EMP,16,449,20
C9238,0,55,F,489487.51,SAL,14,381,4
C9239,0,55,F,36307.18,SELF-EMP,10,260,29
C924,0,33,M,29680.73,SENP,1,107,9
C9240,0,55,F,10124.95,PROF,17,651,11
C9241,0,54,F,42205.58,SELF-EMP,8,117,28
C9242,0,45,F,7030.71,SENP,10,863,2
C9243,0,45,F,43986.83,PROF,2,596,21
C9244,0,30,F,8259.97,SENP,13,828,29
C9245,1,33,F,165932.97,SENP,0,942,1
C9246,0,26,F,25391.38,SENP,11,936,17
C9247,0,38,F,85828.53,SELF-EMP,19,759,15
C9248,0,43,F,48615.61,SENP,1,489,24
C9249,0,55,F,255132.21,PROF,1,382,29
C925,0,32,M,3328.83,SAL,0,512,14
C9250,0,54,F,92090.41,SENP,0,816,13
C9251,0,32,F,47203.65,SENP,19,379,2
C9252,0,40,F,154780.83,SELF-EMP,11,689,22
C9253,0,32,F,424018.15,SENP,16,242,21
C9254,0,41,F,27737.26,SENP,2,892,8
C9255,0,34,F,57451.93,SAL,4,520,5
C9256,0,44,F,568532.24,PROF,20,248,24
C9257,0,28,F,464143.84,SELF-EMP,9,116,18
C9258,0,51,F,204873.74,SAL,15,574,15
C9259,0,45,F,16586.01,SAL,4,162,1
C926,0,34,M,42043.28,SAL,23,964,27
C9260,0,30,F,90583.22,SAL,1,755,25
C9261,0,30,F,428574.12,SAL,3,247,20
C9262,0,50,F,9316.32,SELF-EMP,15,490,27
C9263,0,23,F,125650.88,SAL,7,259,3
C9264,0,55,F,206140.62,SELF-EMP,17,687,17
C9265,0,41,F,295751.14,SAL,12,561,27
C9266,0,48,F,178340.35,SAL,7,656,25
C9267,0,44,F,57184.13,SAL,5,651,21
C9268,0,36,F,78228.45,SELF-EMP,9,656,29
C9269,0,44,F,521880.83,SELF-EMP,6,954,5
C927,0,34,M,18784.62,SAL,6,100,13
C9270,0,35,F,78103.09,SAL,0,258,28
C9271,0,32,F,141506.48,SAL,15,826,28
C9272,0,28,F,11912.05,SAL,12,905,31
C9273,0,32,F,45442.91,SELF-EMP,4,105,10
C9274,0,34,F,98979.67,SELF-EMP,3,422,13
C9275,0,24,F,499966.18,SELF-EMP,10,701,7
C9276,0,39,F,552362.8,SENP,5,920,18
C9277,0,41,F,219639.05,SENP,20,149,16
C9278,0,41,F,74679.62,SAL,0,286,10
C9279,0,29,F,46059.26,PROF,20,563,31
C928,0,32,M,70937.84,PROF,17,244,21
C9280,0,41,F,526214.02,PROF,1,787,3
C9281,0,41,F,20874.44,PROF,6,466,19
C9282,0,33,F,21984.74,PROF,2,915,8
C9283,0,44,F,43080.21,PROF,1,426,1
C9284,0,55,F,13687.11,PROF,14,610,2
C9285,0,37,F,79699.04,PROF,18,105,7
C9286,0,39,F,345347.88,SENP,3,169,5
C9287,0,51,F,259532.4,SENP,15,997,15
C9288,0,26,F,378655.62,PROF,19,694,25
C9289,0,45,F,26677.55,PROF,14,992,21
C929,0,50,M,16197.16,SAL,41,470,14
C9290,0,52,F,152138.91,PROF,13,637,29
C9291,0,25,F,31561.65,PROF,13,402,29
C9292,0,27,F,133226.01,SAL,13,561,23
C9293,0,38,F,10546.43,PROF,17,538,14
C9294,0,42,F,331764.95,PROF,12,932,16
C9295,0,45,F,44470.22,PROF,1,277,11
C9296,0,24,F,470367.89,SENP,14,355,30
C9297,0,44,F,2353.37,SENP,2,146,1
C9298,0,49,F,106444.6,SENP,7,404,28
C9299,0,44,F,155561.5,PROF,7,504,8
C93,0,44,F,2736.14,SAL,10,288,14
C930,0,34,M,3987.65,SENP,32,917,28
C9300,0,51,F,414065.04,SENP,9,956,27
C9301,0,31,F,18057.76,PROF,8,796,3
C9302,0,27,F,38888.37,PROF,6,171,23
C9303,0,49,F,20602.04,PROF,10,280,10
C9304,0,32,F,371036.84,PROF,1,132,8
C9305,0,26,F,485491.45,PROF,11,350,22
C9306,0,23,F,682406.34,PROF,5,104,19
C9307,0,25,F,224437.92,PROF,17,951,2
C9308,0,25,F,71844.86,PROF,4,541,11
C9309,0,33,F,445028.81,SENP,5,657,4
C931,0,33,M,26488.18,PROF,22,285,27
C9310,0,33,F,39664.01,SENP,0,787,17
C9311,0,40,F,447073.93,SAL,3,504,20
C9312,0,40,F,100547.23,SENP,0,883,24
C9313,0,38,F,448107.71,PROF,11,601,26
C9314,0,25,F,97633.59,PROF,11,235,28
C9315,0,40,F,34489.33,PROF,20,218,26
C9316,0,46,F,163289.95,SENP,4,894,31
C9317,0,53,F,631535.23,PROF,15,149,3
C9318,0,28,F,55427.56,PROF,20,657,1
C9319,0,52,F,23957.85,SENP,1,473,25
C932,0,26,M,10194.64,PROF,48,799,20
C9320,0,26,F,253180.23,PROF,20,693,20
C9321,0,55,F,25913.25,SENP,17,985,26
C9322,0,43,F,4828.02,PROF,1,521,15
C9323,0,49,F,25622.87,PROF,14,556,13
C9324,0,35,F,165075.3,PROF,2,827,2
C9325,0,30,F,464340.58,PROF,6,797,17
C9326,0,21,F,20899.53,PROF,10,292,24
C9327,0,30,F,11993.21,SENP,5,747,4
C9328,0,42,F,0,PROF,1,690,30
C9329,0,46,F,93508.91,PROF,8,105,11
C933,0,34,M,11775.42,PROF,26,445,19
C9330,0,37,F,267037.21,SENP,13,773,17
C9331,0,35,F,437666.28,SENP,11,174,29
C9332,0,28,F,37161.8,SENP,18,488,30
C9333,0,33,F,169808.43,SENP,14,750,14
C9334,0,42,F,1140804.34,SAL,16,816,30
C9335,0,45,F,540650.62,SENP,2,640,2
C9336,0,41,F,89255.97,SELF-EMP,11,100,30
C9337,0,41,F,424526.47,SENP,5,536,28
C9338,0,34,F,32107.81,SENP,15,361,26
C9339,0,43,F,15439.39,SELF-EMP,18,276,12
C934,0,22,M,665774.53,SAL,9,390,28
C9340,0,44,F,94192.66,SELF-EMP,7,915,18
C9341,0,36,F,15207.96,SELF-EMP,0,385,15
C9342,0,29,F,14677.75,SELF-EMP,7,410,2
C9343,0,27,F,172015.15,SELF-EMP,1,445,27
C9344,0,51,F,46612.08,SELF-EMP,6,213,23
C9345,0,26,F,218327.98,SELF-EMP,1,807,16
C9346,0,26,F,42642.92,SELF-EMP,16,836,21
C9347,0,29,F,64050.75,SELF-EMP,7,701,13
C9348,0,46,F,3289.25,SELF-EMP,10,470,14
C9349,0,33,F,491669.13,PROF,8,703,3
C935,0,54,M,33585.57,SAL,37,203,10
C9350,0,35,F,16352.68,SELF-EMP,6,269,2
C9351,0,41,F,166288.65,SELF-EMP,3,441,15
C9352,0,44,F,235332.5,SELF-EMP,15,129,27
C9353,0,29,F,32331.28,SELF-EMP,12,874,11
C9354,0,31,F,494764.72,SENP,6,351,24
C9355,0,28,F,52075.6,SELF-EMP,2,400,6
C9356,0,42,F,171306.6,SELF-EMP,1,560,4
C9357,0,26,F,628271.61,SELF-EMP,4,696,28
C9358,0,36,F,133077.38,SELF-EMP,10,224,4
C9359,0,55,F,406714.26,SELF-EMP,15,242,17
C936,0,37,M,87616.37,PROF,37,554,19
C9360,1,33,F,366311.72,SELF-EMP,15,448,5
C9361,0,34,F,183260.94,SELF-EMP,10,237,7
C9362,0,31,F,239945.07,SELF-EMP,11,824,1
C9363,0,48,F,288063.16,PROF,4,122,30
C9364,0,32,F,43669.62,SELF-EMP,20,239,28
C9365,0,33,F,145689.91,SELF-EMP,4,814,11
C9366,0,47,F,25596.03,SENP,3,195,9
C9367,0,25,F,523224.31,SELF-EMP,0,561,11
C9368,0,47,F,211119.11,SELF-EMP,9,848,9
C9369,0,35,F,199082.47,SELF-EMP,5,578,29
C937,0,44,M,7195.92,SENP,24,833,14
C9370,0,24,F,174222.8,SELF-EMP,16,765,24
C9371,0,26,F,198660.11,SELF-EMP,15,791,2
C9372,0,35,F,375025.23,SELF-EMP,10,413,3
C9373,0,41,F,21642.4,SELF-EMP,16,747,27
C9374,0,32,F,144339.01,SELF-EMP,1,354,26
C9375,0,38,F,21951.51,SELF-EMP,3,698,12
C9376,0,48,F,47785.43,SENP,18,465,3
C9377,0,55,F,382422.24,PROF,13,877,10
C9378,0,34,F,64291.31,PROF,20,731,21
C9379,0,43,F,116457.91,SENP,15,660,1
C938,0,34,M,120502.19,SENP,40,942,2
C9380,0,37,F,217700.13,SENP,19,101,10
C9381,0,52,F,142102.08,SAL,18,618,24
C9382,0,32,F,554147.44,SELF-EMP,8,109,19
C9383,0,39,F,59794.95,SENP,17,503,30
C9384,0,38,F,696895.58,SENP,11,504,31
C9385,1,22,F,151305.51,PROF,14,379,5
C9386,0,30,F,463398.3,SELF-EMP,18,566,23
C9387,0,40,F,35913.36,PROF,12,484,22
C9388,0,51,F,250.22,PROF,0,460,30
C9389,0,38,F,103203.96,PROF,11,802,12
C939,0,30,M,12533.05,SENP,5,252,24
C9390,1,36,F,124340.37,SENP,5,941,5
C9391,0,50,F,37416.94,SENP,12,833,1
C9392,0,34,F,560452.52,SELF-EMP,4,547,31
C9393,0,26,F,53030.93,SENP,11,389,1
C9394,0,30,F,207119.41,SENP,17,764,24
C9395,0,32,F,27980.19,SENP,7,383,18
C9396,0,24,F,162782.64,SENP,2,787,18
C9397,0,34,F,235939.54,SENP,18,722,2
C9398,0,28,F,127680.47,SENP,11,877,15
C9399,0,22,F,38303.37,SENP,12,786,10
C94,0,28,F,80198.06,SELF-EMP,9,867,18
C940,0,29,M,180726.32,SENP,31,250,19
C9400,0,22,F,126260.71,SELF-EMP,2,189,22
C9401,0,27,F,405421.01,PROF,5,543,2
C9402,0,21,F,120979.62,SENP,20,640,27
C9403,0,49,F,166267.89,SENP,1,949,13
C9404,0,37,F,27695.18,SAL,13,504,16
C9405,0,51,F,73253.42,SENP,12,109,23
C9406,0,53,F,31005.69,SENP,8,546,2
C9407,0,40,F,30631.17,SAL,20,916,18
C9408,0,30,F,91107.2,SAL,8,889,31
C9409,0,22,F,377545.3,SENP,12,226,8
C941,0,48,M,3372.08,SAL,14,194,16
C9410,0,23,F,145200.3,SENP,1,335,1
C9411,0,25,F,566891.64,SENP,0,303,13
C9412,0,32,F,303416,SENP,13,827,20
C9413,0,29,F,518055.63,SELF-EMP,2,363,31
C9414,0,39,F,749.85,PROF,0,405,15
C9415,0,43,F,56863.59,SENP,0,723,19
C9416,0,29,F,121591.78,SENP,13,307,12
C9417,0,32,F,102771.96,SENP,3,742,18
C9418,0,27,F,74945.9,SENP,14,909,24
C9419,0,28,F,124.98,SENP,5,283,30
C942,0,48,M,23604.63,PROF,49,599,4
C9420,0,26,F,85276.13,SENP,10,411,20
C9421,0,30,F,441571.28,SENP,16,192,12
C9422,0,24,F,245310.77,SENP,13,765,4
C9423,0,26,F,324600.43,SENP,19,922,31
C9424,0,29,F,708045.08,SAL,1,557,3
C9425,0,22,F,282301.46,SAL,19,544,22
C9426,0,21,F,24026.37,SAL,8,349,11
C9427,0,22,F,234014.58,SENP,6,498,25
C9428,0,23,F,449825.97,SENP,15,835,26
C9429,0,32,F,456358.44,SENP,15,537,6
C943,0,26,M,964.78,PROF,4,152,6
C9430,0,21,F,79413.93,SENP,20,161,9
C9431,0,21,F,177813.24,PROF,12,159,20
C9432,0,21,F,395068.73,SENP,9,292,23
C9433,0,22,F,512545.47,SENP,18,338,13
C9434,0,22,F,128053.47,SENP,15,210,11
C9435,0,22,F,510121.96,SENP,5,853,13
C9436,0,22,F,90077.56,PROF,12,978,7
C9437,0,23,F,502503.42,SENP,8,530,8
C9438,0,24,F,84842.82,SELF-EMP,12,648,7
C9439,0,23,F,120070.68,SELF-EMP,11,671,23
C944,0,28,M,52516.53,PROF,50,100,26
C9440,0,24,F,297068.76,SENP,10,987,20
C9441,0,21,F,18572.81,SENP,11,457,10
C9442,0,21,F,189015.52,SELF-EMP,13,521,15
C9443,0,23,F,482942.76,SENP,0,837,28
C9444,1,24,F,541231.69,SENP,16,310,5
C9445,0,23,F,112791.76,SELF-EMP,11,508,16
C9446,0,23,F,382792.03,SENP,13,306,24
C9447,0,22,F,344110.1,PROF,14,132,22
C9448,0,22,F,339718.38,SENP,15,440,31
C9449,0,21,F,191063.24,SENP,18,450,6
C945,0,36,M,50311.18,SAL,45,841,13
C9450,0,28,F,29023.92,SELF-EMP,10,348,20
C9451,0,28,F,322102.84,SENP,0,915,2
C9452,0,24,F,530312.2,PROF,20,478,8
C9453,0,28,F,401123.3,SENP,12,752,20
C9454,0,25,F,425239.49,SENP,7,174,10
C9455,0,33,F,388439.7,SENP,0,111,4
C9456,0,22,F,250073.63,SELF-EMP,5,312,14
C9457,0,21,F,31817.8,SENP,2,159,6
C9458,0,21,F,37949.36,SENP,11,373,25
