age,workclass,education,marrital status,occupation,sex,capital gain,capital loss,working hours per week,salary
35,Private,Some-college,Never-married,Transport-moving,Male,0,0,40, <=50K
31,Self-emp-not-inc,12th,Married-civ-spouse,Sales,Female,0,0,50, <=50K
39,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,Male,0,0,60, >50K
30,Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,0,0,55, <=50K
39,Private,HS-grad,Married-civ-spouse,Transport-moving,Male,0,1887,40, >50K
19,Private,Some-college,Never-married,Sales,Female,0,0,20, <=50K
25,?,HS-grad,Married-spouse-absent,?,Male,0,0,40, <=50K
57,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Male,0,0,60, <=50K
21,Private,Some-college,Never-married,Prof-specialty,Female,0,0,20, <=50K
30,?,7th-8th,Widowed,?,Female,0,0,44, <=50K
25,Self-emp-not-inc,Some-college,Never-married,Other-service,Female,0,0,22, <=50K
32,Private,Assoc-voc,Married-civ-spouse,Transport-moving,Male,0,0,45, >50K
26,Private,HS-grad,Separated,Craft-repair,Female,0,1594,40, <=50K
42,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Male,0,0,40, <=50K
39,Self-emp-not-inc,Some-college,Divorced,Sales,Male,0,0,47, <=50K
48,Private,Bachelors,Divorced,Priv-house-serv,Female,0,0,44, <=50K
24,Private,Some-college,Never-married,Other-service,Female,0,0,35, <=50K
46,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Male,0,0,40, >50K
53,Private,Some-college,Married-civ-spouse,Sales,Male,0,0,25, <=50K
36,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Male,0,0,70, <=50K
34,Private,HS-grad,Divorced,Craft-repair,Male,0,0,45, <=50K
25,Private,HS-grad,Never-married,Transport-moving,Male,0,0,70, <=50K
33,Private,Some-college,Never-married,Adm-clerical,Female,99999,0,30, >50K
45,Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,0,0,40, >50K
31,Federal-gov,Assoc-acdm,Never-married,Adm-clerical,Male,0,0,40, <=50K
21,Private,HS-grad,Never-married,Machine-op-inspct,Male,0,0,20, <=50K
33,Private,9th,Divorced,Craft-repair,Male,114,0,55, <=50K
44,Private,Some-college,Divorced,Adm-clerical,Female,0,0,40, <=50K
34,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Female,0,0,40, >50K
30,Private,Some-college,Divorced,Adm-clerical,Female,0,0,10, <=50K
32,Local-gov,Some-college,Never-married,Adm-clerical,Female,0,0,40, <=50K
46,?,HS-grad,Divorced,?,Female,0,0,40, <=50K
29,Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,0,0,40, >50K
20,Private,Some-college,Never-married,Other-service,Male,0,0,20, <=50K
35,State-gov,HS-grad,Divorced,Protective-serv,Female,0,0,40, <=50K
35,Private,HS-grad,Separated,Prof-specialty,Female,0,0,40, <=50K
29,Private,HS-grad,Never-married,Other-service,Female,0,0,38, <=50K
21,Private,HS-grad,Never-married,Machine-op-inspct,Male,0,0,40, <=50K
43,Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,Male,0,0,40, >50K
33,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,0,0,40, <=50K
61,Federal-gov,Prof-school,Married-civ-spouse,Prof-specialty,Male,0,0,50, >50K
42,Private,Masters,Never-married,Prof-specialty,Female,0,0,40, <=50K
33,Private,12th,Married-civ-spouse,Adm-clerical,Female,0,0,40, <=50K
35,State-gov,Some-college,Never-married,Prof-specialty,Female,0,0,40, <=50K
32,?,HS-grad,Married-civ-spouse,?,Male,0,0,24, <=50K
22,Private,Some-college,Never-married,Sales,Female,0,0,20, <=50K
61,Private,HS-grad,Divorced,Exec-managerial,Female,0,0,40, <=50K
28,Private,Assoc-voc,Never-married,Other-service,Female,2463,0,35, <=50K
24,Private,HS-grad,Never-married,Other-service,Male,0,0,40, <=50K
58,Local-gov,Masters,Never-married,Prof-specialty,Male,0,0,35, <=50K
42,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Male,0,0,40, <=50K
56,Private,Some-college,Married-civ-spouse,Sales,Male,0,0,45, >50K
26,?,Some-college,Never-married,?,Female,0,0,40, <=50K
25,Private,HS-grad,Separated,Handlers-cleaners,Female,0,0,40, <=50K
59,Private,HS-grad,Married-civ-spouse,Adm-clerical,Female,0,0,40, <=50K
65,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Male,3818,0,10, <=50K
57,Private,Masters,Divorced,Exec-managerial,Male,0,2824,50, >50K
36,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Male,0,0,44, >50K
42,Private,Some-college,Married-civ-spouse,Sales,Male,0,1887,50, >50K
18,?,12th,Never-married,?,Male,0,0,20, <=50K
18,Private,11th,Married-civ-spouse,Craft-repair,Male,0,0,40, <=50K
28,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,0,0,40, >50K
20,Private,HS-grad,Married-civ-spouse,Adm-clerical,Female,0,0,20, <=50K
19,Private,Some-college,Never-married,Tech-support,Male,0,0,30, <=50K
28,Private,Bachelors,Divorced,Other-service,Female,0,0,48, >50K
37,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Male,0,0,40, <=50K
23,Private,Some-college,Never-married,Transport-moving,Male,0,0,40, <=50K
60,Private,Some-college,Divorced,Craft-repair,Male,0,0,47, <=50K
17,Local-gov,12th,Never-married,Adm-clerical,Female,0,0,12, <=50K
37,Local-gov,Bachelors,Never-married,Prof-specialty,Female,4865,0,45, <=50K
29,State-gov,Assoc-voc,Divorced,Adm-clerical,Male,0,0,40, <=50K
34,Private,HS-grad,Separated,Transport-moving,Male,0,0,20, <=50K
36,Private,Some-college,Married-civ-spouse,Craft-repair,Male,0,0,40, >50K
37,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Female,0,0,15, <=50K
47,State-gov,Bachelors,Married-civ-spouse,Other-service,Male,0,0,40, <=50K
22,Private,HS-grad,Never-married,Other-service,Female,0,0,40, <=50K
61,Private,HS-grad,Married-civ-spouse,Other-service,Male,0,0,40, <=50K
57,Private,5th-6th,Married-civ-spouse,Farming-fishing,Male,0,0,45, <=50K
33,Federal-gov,Doctorate,Married-civ-spouse,Prof-specialty,Male,0,1848,40, >50K
54,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,0,0,40, >50K
40,Private,Masters,Never-married,Prof-specialty,Female,0,1669,40, <=50K
40,Private,12th,Married-civ-spouse,Craft-repair,Male,0,0,50, >50K
40,Local-gov,HS-grad,Never-married,Protective-serv,Male,0,0,42, <=50K
35,Private,11th,Married-civ-spouse,Craft-repair,Male,0,2057,40, <=50K
32,Private,11th,Never-married,Transport-moving,Male,0,0,40, <=50K
49,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Male,0,0,50, <=50K
31,Private,HS-grad,Never-married,Adm-clerical,Female,0,0,40, <=50K
58,Private,Bachelors,Married-civ-spouse,Adm-clerical,Male,0,0,40, <=50K
26,Self-emp-inc,Bachelors,Never-married,Exec-managerial,Male,0,0,50, <=50K
35,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Male,0,0,40, <=50K
25,Private,Some-college,Never-married,Machine-op-inspct,Male,0,0,40, <=50K
43,Private,12th,Married-civ-spouse,Adm-clerical,Male,0,0,40, <=50K
32,Private,Some-college,Never-married,Adm-clerical,Male,0,0,35, <=50K
45,Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,0,0,60, >50K
48,Private,HS-grad,Never-married,Machine-op-inspct,Male,0,0,40, <=50K
31,Private,5th-6th,Never-married,Other-service,Male,0,0,40, <=50K
20,?,Some-college,Never-married,?,Female,0,0,25, <=50K
28,Private,HS-grad,Never-married,Tech-support,Male,0,0,40, <=50K
50,Self-emp-not-inc,Bachelors,Divorced,Prof-specialty,Female,0,0,60, <=50K
22,Private,HS-grad,Never-married,Adm-clerical,Male,0,0,40, <=50K
19,Private,Some-college,Never-married,Sales,Female,0,0,20, <=50K
38,Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,0,0,63, >50K
23,Private,HS-grad,Never-married,Transport-moving,Male,0,0,40, <=50K
24,Self-emp-inc,Bachelors,Never-married,Exec-managerial,Male,0,0,40, <=50K
26,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Female,0,0,40, <=50K
45,State-gov,HS-grad,Divorced,Tech-support,Female,0,0,40, <=50K
88,Private,Some-college,Divorced,Adm-clerical,Female,0,0,40, <=50K
19,Private,11th,Never-married,Adm-clerical,Female,0,0,15, <=50K
24,Private,HS-grad,Never-married,Exec-managerial,Male,0,0,50, <=50K
84,?,5th-6th,Married-civ-spouse,?,Male,0,0,20, <=50K
48,Private,10th,Married-civ-spouse,Farming-fishing,Male,0,0,40, <=50K
46,Private,Some-college,Married-civ-spouse,Craft-repair,Male,0,0,40, <=50K
31,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,Male,0,0,50, <=50K
58,Private,HS-grad,Widowed,Adm-clerical,Male,0,0,40, <=50K
35,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Male,0,0,40, <=50K
36,Private,HS-grad,Never-married,Craft-repair,Male,0,0,40, <=50K
36,Private,Prof-school,Married-civ-spouse,Prof-specialty,Male,0,0,55, >50K
47,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Male,0,0,40, >50K
57,Private,9th,Widowed,Other-service,Male,0,0,52, <=50K
30,Private,Some-college,Married-spouse-absent,Exec-managerial,Female,0,0,45, <=50K
30,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Male,0,0,40, <=50K
19,?,12th,Married-civ-spouse,?,Female,15024,0,40, >50K
30,Self-emp-inc,Bachelors,Never-married,Exec-managerial,Male,0,0,43, <=50K
23,Local-gov,Some-college,Never-married,Protective-serv,Male,0,0,40, >50K
41,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,0,0,50, >50K
52,Private,Some-college,Divorced,Exec-managerial,Male,0,0,60, <=50K
27,Private,Assoc-acdm,Never-married,Adm-clerical,Male,0,0,40, <=50K
59,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,0,0,45, <=50K
21,Private,HS-grad,Never-married,Sales,Female,0,0,36, <=50K
60,Private,HS-grad,Widowed,Machine-op-inspct,Female,0,0,40, <=50K
69,State-gov,Prof-school,Married-civ-spouse,Adm-clerical,Male,0,0,34, >50K
24,Private,HS-grad,Never-married,Sales,Male,0,0,40, <=50K
19,Private,HS-grad,Never-married,Sales,Male,0,0,25, <=50K
60,State-gov,Assoc-acdm,Married-civ-spouse,Prof-specialty,Male,0,0,20, <=50K
64,Private,Some-college,Widowed,Tech-support,Female,0,0,35, <=50K
39,Self-emp-inc,Assoc-voc,Married-civ-spouse,Exec-managerial,Male,0,0,60, >50K
51,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Male,0,0,45, >50K
51,Private,10th,Divorced,Craft-repair,Female,0,0,35, <=50K
25,Private,Some-college,Divorced,Tech-support,Female,0,0,40, <=50K
17,?,10th,Never-married,?,Female,0,0,4, <=50K
37,Private,Some-college,Divorced,Tech-support,Female,0,0,40, <=50K
74,Self-emp-not-inc,HS-grad,Widowed,Farming-fishing,Female,0,0,14, <=50K
26,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Male,0,0,40, >50K
23,Private,HS-grad,Never-married,Other-service,Male,0,0,30, <=50K
57,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,0,0,36, >50K
20,Private,11th,Never-married,Transport-moving,Male,0,0,15, <=50K
37,Private,HS-grad,Married-civ-spouse,Farming-fishing,Male,0,0,40, <=50K
46,Private,Bachelors,Married-civ-spouse,Sales,Male,0,0,40, <=50K
39,Private,Some-college,Divorced,Prof-specialty,Female,0,0,45, >50K
40,Private,HS-grad,Widowed,Machine-op-inspct,Female,0,0,30, <=50K
50,State-gov,HS-grad,Married-civ-spouse,Handlers-cleaners,Male,0,0,40, <=50K
25,Private,Preschool,Never-married,Farming-fishing,Male,0,0,35, <=50K
44,Private,HS-grad,Married-civ-spouse,Adm-clerical,Male,0,0,45, <=50K
41,Private,HS-grad,Married-civ-spouse,Transport-moving,Male,0,0,40, <=50K
30,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Male,0,1977,15, >50K
38,Private,Assoc-voc,Married-civ-spouse,Handlers-cleaners,Male,0,0,50, <=50K
54,Private,10th,Married-civ-spouse,Handlers-cleaners,Male,0,0,40, <=50K
40,Federal-gov,HS-grad,Divorced,Adm-clerical,Female,0,0,52, <=50K
37,Private,11th,Married-civ-spouse,Handlers-cleaners,Male,7688,0,40, >50K
46,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Male,15024,0,40, >50K
38,Private,HS-grad,Divorced,Prof-specialty,Male,0,0,45, <=50K
20,Private,Some-college,Never-married,Exec-managerial,Female,0,0,10, <=50K
71,?,Assoc-acdm,Married-civ-spouse,?,Male,0,0,3, <=50K
35,Private,Some-college,Married-civ-spouse,Farming-fishing,Male,0,0,40, <=50K
62,Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,0,0,40, >50K
34,Private,Bachelors,Never-married,Prof-specialty,Female,0,0,45, <=50K
56,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Male,0,0,90, <=50K
30,State-gov,Masters,Married-civ-spouse,Prof-specialty,Male,0,0,20, <=50K
17,Private,11th,Never-married,Adm-clerical,Female,0,0,20, <=50K
18,Self-emp-not-inc,11th,Never-married,Other-service,Female,594,0,4, <=50K
35,Private,11th,Married-civ-spouse,Farming-fishing,Male,0,0,40, <=50K
21,Private,HS-grad,Never-married,Machine-op-inspct,Male,0,0,1, <=50K
46,Self-emp-not-inc,HS-grad,Divorced,Craft-repair,Male,0,0,50, <=50K
33,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Male,0,0,60, <=50K
27,Private,Some-college,Never-married,Sales,Female,0,0,40, <=50K
36,Private,Some-college,Married-civ-spouse,Craft-repair,Male,0,0,40, >50K
42,Private,7th-8th,Married-civ-spouse,Transport-moving,Male,0,0,40, <=50K
35,Private,HS-grad,Married-civ-spouse,Transport-moving,Male,0,0,50, <=50K
25,Private,Bachelors,Separated,Exec-managerial,Male,0,0,40, <=50K
47,Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,Male,0,0,40, >50K
44,State-gov,Prof-school,Married-civ-spouse,Prof-specialty,Male,15024,0,75, >50K
51,Federal-gov,HS-grad,Married-civ-spouse,Transport-moving,Male,7688,0,40, >50K
53,Private,HS-grad,Married-civ-spouse,Prof-specialty,Male,0,0,42, >50K
47,Private,HS-grad,Married-civ-spouse,Protective-serv,Male,0,0,40, <=50K
20,Private,11th,Never-married,Handlers-cleaners,Male,0,0,40, <=50K
32,Private,Some-college,Separated,Machine-op-inspct,Female,0,0,70, <=50K
28,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,0,0,50, <=50K
58,?,5th-6th,Married-civ-spouse,?,Male,0,0,40, <=50K
52,Private,HS-grad,Divorced,Sales,Female,0,0,40, <=50K
35,Private,Masters,Separated,Prof-specialty,Male,0,0,40, >50K
30,Private,Some-college,Married-civ-spouse,Craft-repair,Male,0,0,40, <=50K
33,Private,Some-college,Never-married,Adm-clerical,Female,6849,0,50, <=50K
56,State-gov,Bachelors,Separated,Prof-specialty,Female,0,0,38, <=50K
21,Private,Some-college,Never-married,Other-service,Female,0,0,20, <=50K
56,?,Some-college,Never-married,?,Female,0,0,40, <=50K
56,Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,0,1902,65, >50K
45,Private,Bachelors,Married-civ-spouse,Craft-repair,Male,15024,0,40, >50K
20,Private,Some-college,Never-married,Exec-managerial,Female,0,0,20, <=50K
62,Local-gov,HS-grad,Married-civ-spouse,Other-service,Male,0,0,40, >50K
24,Private,Bachelors,Never-married,Sales,Female,0,0,30, <=50K
52,Federal-gov,Bachelors,Separated,Adm-clerical,Female,0,0,40, <=50K
23,Private,HS-grad,Married-civ-spouse,Sales,Male,0,0,40, <=50K
36,Private,Masters,Married-civ-spouse,Exec-managerial,Male,0,0,40, >50K
40,Private,Some-college,Never-married,Craft-repair,Male,0,0,40, <=50K
30,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Male,0,0,40, <=50K
41,Private,9th,Married-civ-spouse,Transport-moving,Male,0,0,35, <=50K
59,Private,HS-grad,Married-civ-spouse,Transport-moving,Male,0,0,40, >50K
27,Private,Masters,Never-married,Exec-managerial,Male,0,0,37, <=50K
19,?,Some-college,Never-married,?,Male,0,0,23, <=50K
41,Private,Some-college,Never-married,Exec-managerial,Male,0,0,50, <=50K
27,Private,Bachelors,Never-married,Handlers-cleaners,Male,0,0,35, <=50K
50,Private,HS-grad,Widowed,Machine-op-inspct,Female,0,0,40, <=50K
29,Private,5th-6th,Never-married,Other-service,Female,0,0,40, <=50K
38,Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,0,0,55, >50K
30,Private,HS-grad,Never-married,Machine-op-inspct,Male,0,0,60, <=50K
48,Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,0,0,55, <=50K
39,Local-gov,Assoc-acdm,Married-civ-spouse,Craft-repair,Male,7298,0,40, >50K
40,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Male,0,0,40, <=50K
27,Local-gov,11th,Married-civ-spouse,Craft-repair,Male,0,0,40, <=50K
59,Self-emp-not-inc,Masters,Married-civ-spouse,Craft-repair,Male,0,0,40, >50K
31,?,HS-grad,Divorced,?,Female,0,0,20, <=50K
34,Private,HS-grad,Married-civ-spouse,Adm-clerical,Male,0,0,50, >50K
47,Self-emp-inc,Prof-school,Never-married,Other-service,Male,0,0,60, >50K
64,Self-emp-inc,1st-4th,Married-civ-spouse,Sales,Male,0,0,20, <=50K
29,Private,9th,Married-civ-spouse,Machine-op-inspct,Male,0,0,40, <=50K
38,Local-gov,HS-grad,Never-married,Transport-moving,Male,0,0,40, <=50K
42,Private,Bachelors,Married-civ-spouse,Sales,Male,0,1887,40, >50K
49,Private,Bachelors,Married-civ-spouse,Sales,Male,0,0,60, >50K
53,Private,Some-college,Married-civ-spouse,Tech-support,Male,0,0,40, <=50K
35,Private,Some-college,Married-civ-spouse,Adm-clerical,Male,0,0,50, >50K
70,?,Bachelors,Married-civ-spouse,?,Male,0,0,40, <=50K
38,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,0,0,40, <=50K
36,Private,Bachelors,Divorced,Sales,Female,0,0,40, <=50K
34,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Male,0,0,55, <=50K
24,Private,Bachelors,Never-married,Prof-specialty,Male,0,0,10, <=50K
23,Private,Some-college,Never-married,Adm-clerical,Female,0,0,40, <=50K
21,Private,Some-college,Never-married,Adm-clerical,Female,0,0,35, <=50K
47,Private,Some-college,Widowed,Adm-clerical,Female,0,0,40, <=50K
59,Private,7th-8th,Never-married,Farming-fishing,Male,4865,0,40, <=50K
33,Federal-gov,Assoc-acdm,Divorced,Exec-managerial,Male,0,0,50, >50K
63,Self-emp-not-inc,Some-college,Married-civ-spouse,Machine-op-inspct,Male,0,0,35, >50K
18,Local-gov,HS-grad,Never-married,Other-service,Male,0,0,60, <=50K
32,Private,Bachelors,Never-married,Prof-specialty,Female,0,0,50, <=50K
33,Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,0,0,40, <=50K
19,Private,HS-grad,Never-married,Handlers-cleaners,Male,0,0,40, <=50K
27,Local-gov,HS-grad,Never-married,Prof-specialty,Male,0,0,40, <=50K
40,Private,Some-college,Divorced,Transport-moving,Male,0,0,48, >50K
38,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Transport-moving,Male,0,0,40, <=50K
20,Private,HS-grad,Never-married,Farming-fishing,Male,0,0,47, <=50K
35,Self-emp-not-inc,HS-grad,Separated,Transport-moving,Male,0,0,70, <=50K
22,Private,Some-college,Never-married,Adm-clerical,Female,0,0,40, <=50K
40,Private,Masters,Married-civ-spouse,Prof-specialty,Male,0,0,50, >50K
34,Private,Some-college,Married-civ-spouse,Tech-support,Male,3103,0,40, >50K
23,Private,10th,Never-married,Handlers-cleaners,Male,0,0,40, <=50K
26,Private,Bachelors,Never-married,Adm-clerical,Male,0,0,40, <=50K
53,Self-emp-inc,Some-college,Married-civ-spouse,Farming-fishing,Male,0,0,60, <=50K
34,Private,Some-college,Married-civ-spouse,Craft-repair,Male,0,0,40, >50K
39,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,0,0,40, <=50K
25,Private,9th,Married-civ-spouse,Craft-repair,Male,0,0,40, <=50K
18,Private,11th,Never-married,Sales,Male,0,0,20, <=50K
65,Private,Bachelors,Never-married,Exec-managerial,Male,0,0,40, <=50K
49,Self-emp-not-inc,Bachelors,Never-married,Exec-managerial,Female,0,0,40, <=50K
64,Private,10th,Married-civ-spouse,Other-service,Male,0,0,40, <=50K
68,Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,0,0,40, >50K
56,Self-emp-not-inc,Some-college,Divorced,Other-service,Female,0,0,40, <=50K
68,Federal-gov,HS-grad,Divorced,Prof-specialty,Female,0,3683,40, <=50K
35,Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,0,0,48, >50K
50,Federal-gov,HS-grad,Never-married,Adm-clerical,Female,0,0,12, <=50K
45,Private,HS-grad,Divorced,Adm-clerical,Female,0,0,28, <=50K
43,Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,0,0,40, <=50K
39,Private,Some-college,Separated,Adm-clerical,Female,0,0,40, <=50K
37,Private,HS-grad,Divorced,Craft-repair,Male,1506,0,40, <=50K
45,Private,Bachelors,Married-civ-spouse,Tech-support,Male,0,0,50, >50K
20,?,Some-college,Never-married,?,Female,0,0,10, <=50K
36,Private,Assoc-acdm,Never-married,Tech-support,Female,0,0,45, <=50K
26,Private,Some-college,Never-married,Adm-clerical,Female,0,0,40, <=50K
36,Private,Bachelors,Never-married,Prof-specialty,Female,0,0,32, <=50K
47,Private,Bachelors,Never-married,Adm-clerical,Male,0,0,60, <=50K
34,Private,HS-grad,Never-married,Machine-op-inspct,Male,0,2001,40, <=50K
53,Private,Some-college,Widowed,Sales,Female,0,0,30, <=50K
32,Private,Bachelors,Divorced,Machine-op-inspct,Female,0,1590,42, <=50K
44,Self-emp-not-inc,5th-6th,Married-civ-spouse,Craft-repair,Male,0,0,40, <=50K
25,Private,HS-grad,Never-married,Handlers-cleaners,Male,0,0,40, <=50K
35,Private,5th-6th,Never-married,Farming-fishing,Male,0,0,36, <=50K
34,Private,Assoc-acdm,Divorced,Prof-specialty,Female,0,0,40, <=50K
42,Private,Some-college,Married-civ-spouse,Craft-repair,Male,0,0,40, <=50K
47,Private,HS-grad,Divorced,Other-service,Female,0,0,4, <=50K
23,Private,HS-grad,Never-married,Craft-repair,Male,0,0,37, <=50K
56,Local-gov,HS-grad,Divorced,Exec-managerial,Female,0,0,40, <=50K
50,Private,Doctorate,Married-civ-spouse,Prof-specialty,Male,15024,0,50, >50K
38,Private,HS-grad,Married-civ-spouse,Transport-moving,Male,0,0,60, <=50K
46,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Male,0,0,40, >50K
47,Private,Assoc-acdm,Separated,Adm-clerical,Female,0,0,57, <=50K
38,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Male,3464,0,80, <=50K
42,Private,HS-grad,Married-civ-spouse,Transport-moving,Male,0,0,46, <=50K
48,Private,HS-grad,Married-civ-spouse,Sales,Male,0,0,40, <=50K
